Price	ticker	interval	path_stra	path_candle	pine_path	Net Profit_usd	Full Indicator Name	key_techs	Name	Index	Net Profit_per	Trade Activity Per Candle	Total Closed Trades	Percent Profitable_per	Profit Factor	Max Drawdown_usd	Max Drawdown_per	Avg Trade_usd	Avg Trade_per	Avg # Bars in Trades	Release date	months_trained	id_model	path_ico	path_ico_big	pine_path_shadow	n_candles	Precision f1_per	Tree Deep
79	NVST	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVST_1Day_1M00_2a13130c_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVST_1Day_1M00_2a13130c_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\NVST_1Day_1M00_de5_q0.842_id2a13130c.pine.java	13867.2	Money Flow Index (MFI)	1M00	Envista Holdings Corporation	NYSE	1.39	0.031	39.0	74.36	9.249	3506	0.35	355	3.57	6.0	2024-09-27	59	2a13130c	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVST.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVST_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TlZTVCAtIDFEYXkgLSAxTTAwIC0gMmExMzEzMGM.pine	1253.0	57.1	5
79	SPOT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/SPOT_1Day_2MT0_19c5c6f3_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/SPOT_1Day_2MT0_19c5c6f3_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\SPOT_1Day_2MT0_de5_q0.886_id19c5c6f3.pine.java	28807.85	Money_Flow_Index & Triple_EMA Combined	2MT0	Spotify Technology S.A.	NYSE	2.88	0.051	82.0	62.2	5.429	2150	0.21	351	3.55	5.0	2024-09-27	77	19c5c6f3	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/SPOT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/SPOT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/U1BPVCAtIDFEYXkgLSAyTVQwIC0gMTljNWM2ZjM.pine	1621.0	60.9	5
79	MDB	1Hour	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/MDB_1Hour_1KON_99ffd9a3_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/MDB_1Hour_1KON_99ffd9a3_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\MDB_1Hour_1KON_de6_q0.644_id99ffd9a3.pine.java	10238.54	Blai5 Koncorde v10	1KON	MongoDB	NASDAQ	1.02	0.002	29.0	58.62	2.702	3100	0.31	353	3.55	48.0	2024-09-27	71	99ffd9a3	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/MDB.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/MDB_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TURCIC0gMUhvdXIgLSAxS09OIC0gOTlmZmQ5YTM.pine	15785.0	57.5	6
79	PYPL	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/PYPL_1Day_1MAC_0ba22cb1_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/PYPL_1Day_1MAC_0ba22cb1_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\PYPL_1Day_1MAC_de5_q0.707_id0ba22cb1.pine.java	8047.5	MACD Ultimate MTF	1MAC	PayPal Holdings	NASDAQ	0.8	0.011	23.0	78.26	5.761	1876	0.19	349	3.54	8.0	2024-09-27	103	0ba22cb1	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/PYPL.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/PYPL_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/UFlQTCAtIDFEYXkgLSAxTUFDIC0gMGJhMjJjYjE.pine	2166.0	61.2	5
79	NFLX	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NFLX_1Day_2BV0_7e73d8df_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NFLX_1Day_2BV0_7e73d8df_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\NFLX_1Day_2BV0_de5_q0.768_id7e73d8df.pine.java	27706.81	Bull_Bear_Power & Vortex_Indicator Combined	2BV0	Netflix	NASDAQ	2.77	0.036	78.0	60.26	2.657	4097	0.41	355	3.54	11.0	2024-09-27	104	7e73d8df	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NFLX.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NFLX_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TkZMWCAtIDFEYXkgLSAyQlYwIC0gN2U3M2Q4ZGY.pine	2185.0	57.1	5
93	BTCUSDT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/BTCUSDT_1Day_1WIL_00246c08_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/BTCUSDT_1Day_1WIL_00246c08_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\BTC+USDT_1Day_1WIL_de5_q0.92_id00246c08.pine.java	13034.88	CM Williams Vix Fix V3 Ultimate	1WIL	Bitcoin / U.S. Dollar	CRYPTO	1.3	0.015	37.0	56.76	4.147	2393	0.24	352	3.53	7.0	2024-10-14	83	00246c08	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/BTC+USDT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/BTC+USDT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QlRDVVNEVCAtIDFEYXkgLSAxV0lMIC0gMDAyNDZjMDg.pine	2546.0	64.0	5
79	APPS	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/APPS_1Day_1B00_17aa8dd3_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/APPS_1Day_1B00_17aa8dd3_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\APPS_1Day_1B00_de5_q0.764_id17aa8dd3.pine.java	24991.21	Bull and Bear Power	1B00	Digital Turbine	NASDAQ	2.5	0.032	70.0	48.57	2.245	5766	0.57	357	3.52	5.0	2024-09-27	104	17aa8dd3	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/APPS.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/APPS_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QVBQUyAtIDFEYXkgLSAxQjAwIC0gMTdhYThkZDM.pine	2199.0	62.0	5
79	GOOG	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/GOOG_1Day_2BT0_636f2bb0_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/GOOG_1Day_2BT0_636f2bb0_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\GOOG_1Day_2BT0_de5_q0.783_id636f2bb0.pine.java	23103.64	Bull_Bear_Power & Triple_EMA Combined	2BT0	Alphabet  (Google) Class C	NASDAQ	2.31	0.03	66.0	78.79	4.279	3538	0.35	350	3.52	26.0	2024-09-27	104	636f2bb0	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/GOOG.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/GOOG_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/R09PRyAtIDFEYXkgLSAyQlQwIC0gNjM2ZjJiYjA.pine	2199.0	61.5	5
79	SPOT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/SPOT_1Day_2BB0_09a91348_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/SPOT_1Day_2BB0_09a91348_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\SPOT_1Day_2BB0_de5_q0.877_id09a91348.pine.java	9798.72	Bollinger_Bands & Bull_Bear_Power Combined	2BB0	Spotify Technology S.A.	NYSE	0.98	0.017	28.0	71.43	2.924	3654	0.36	349	3.52	9.0	2024-09-27	76	09a91348	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/SPOT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/SPOT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/U1BPVCAtIDFEYXkgLSAyQkIwIC0gMDlhOTEzNDg.pine	1615.0	62.9	5
79	DBX	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/DBX_1Day_1M00_bae99658_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/DBX_1Day_1M00_bae99658_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\DBX_1Day_1M00_de5_q0.811_idbae99658.pine.java	13294.61	Money Flow Index (MFI)	1M00	Dropbox	NASDAQ	1.33	0.023	38.0	55.26	3.18	1970	0.2	349	3.52	8.0	2024-09-27	77	bae99658	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/DBX.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/DBX_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/REJYIC0gMURheSAtIDFNMDAgLSBiYWU5OTY1OA.pine	1627.0	61.2	5
79	SNAP	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/SNAP_1Day_1WIL_9b0ffabf_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/SNAP_1Day_1WIL_9b0ffabf_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\SNAP_1Day_1WIL_de5_q1.004_id9b0ffabf.pine.java	26298.02	CM Williams Vix Fix V3 Ultimate	1WIL	Snap	NYSE	2.63	0.041	76.0	53.95	2.576	3822	0.38	346	3.5	5.0	2024-09-27	87	9b0ffabf	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/SNAP.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/SNAP_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/U05BUCAtIDFEYXkgLSAxV0lMIC0gOWIwZmZhYmY.pine	1837.0	60.8	5
79	PYPL	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/PYPL_1Day_1B00_50de20fb_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/PYPL_1Day_1B00_50de20fb_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\PYPL_1Day_1B00_de5_q0.731_id50de20fb.pine.java	17006.97	Bull and Bear Power	1B00	PayPal Holdings	NASDAQ	1.7	0.022	49.0	69.39	6.575	1839	0.18	347	3.5	7.0	2024-09-27	104	50de20fb	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/PYPL.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/PYPL_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/UFlQTCAtIDFEYXkgLSAxQjAwIC0gNTBkZTIwZmI.pine	2199.0	60.5	5
79	AMZN	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_2ST0_a2b964e3_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AMZN_1Day_2ST0_a2b964e3_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AMZN_1Day_2ST0_de5_q0.922_ida2b964e3.pine.java	84347.48	Stochastic_RSI & Triple_EMA Combined	2ST0	Amazon.com	NASDAQ	8.43	0.11	239.0	49.37	1.911	17993	1.72	352	3.49	19.0	2024-09-27	103	a2b964e3	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AMZN_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QU1aTiAtIDFEYXkgLSAyU1QwIC0gYTJiOTY0ZTM.pine	2181.0	62.9	5
93	ETHUSDT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ETHUSDT_1Day_1M00_983716fc_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/ETHUSDT_1Day_1M00_983716fc_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\ETH+USDT_1Day_1M00_de5_q0.797_id983716fc.pine.java	22341.47	Money Flow Index (MFI)	1M00	Ethereum / U.S. Dollar	CRYPTO	2.23	0.025	64.0	54.69	2.673	5827	0.58	349	3.49	8.0	2024-10-14	85	983716fc	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ETH+USDT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/ETH+USDT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/RVRIVVNEVCAtIDFEYXkgLSAxTTAwIC0gOTgzNzE2ZmM.pine	2600.0	64.7	5
79	DBX	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/DBX_1Day_2BB0_e1d20724_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/DBX_1Day_2BB0_e1d20724_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\DBX_1Day_2BB0_de5_q1.229_ide1d20724.pine.java	14090.14	Bollinger_Bands & Bull_Bear_Power Combined	2BB0	Dropbox	NASDAQ	1.41	0.025	40.0	57.5	3.508	2455	0.24	352	3.49	9.0	2024-09-27	77	e1d20724	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/DBX.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/DBX_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/REJYIC0gMURheSAtIDJCQjAgLSBlMWQyMDcyNA.pine	1621.0	56.0	5
79	LYFT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/LYFT_1Day_2CV0_aaff81b5_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/LYFT_1Day_2CV0_aaff81b5_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\LYFT_1Day_2CV0_de5_q0.683_idaaff81b5.pine.java	17043.87	Chaikin_Money_Flow & Vortex_Indicator Combined	2CV0	HubSpot	NYSE	1.7	0.035	48.0	60.42	2.569	7634	0.76	355	3.48	9.0	2024-09-27	65	aaff81b5	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/LYFT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/LYFT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TFlGVCAtIDFEYXkgLSAyQ1YwIC0gYWFmZjgxYjU.pine	1366.0	60.0	5
93	BTCUSDT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/BTCUSDT_1Day_1T00_7c8214b9_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/BTCUSDT_1Day_1T00_7c8214b9_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\BTC+USDT_1Day_1T00_de5_q0.939_id7c8214b9.pine.java	12905.56	Triple Exponential Moving Average (TEMA)	1T00	Bitcoin / U.S. Dollar	CRYPTO	1.29	0.014	37.0	59.46	3.038	2682	0.27	348	3.48	11.0	2024-10-14	85	7c8214b9	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/BTC+USDT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/BTC+USDT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QlRDVVNEVCAtIDFEYXkgLSAxVDAwIC0gN2M4MjE0Yjk.pine	2616.0	59.7	5
93	AAVEUSDT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAVEUSDT_1Day_1ADX_74404a07_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAVEUSDT_1Day_1ADX_74404a07_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AAVE+USDT_1Day_1ADX_de5_q0.995_id74404a07.pine.java	15637.75	ADX and DI (Average Directional Index and Directional Indicators)	1ADX	BINANCE:AAVEUSDC	CRYPTO	1.56	0.031	45.0	64.44	1.748	6632	0.66	347	3.47	9.0	2024-10-14	47	74404a07	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAVE+USDT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAVE+USDT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QUFWRVVTRFQgLSAxRGF5IC0gMUFEWCAtIDc0NDA0YTA3.pine	1460.0	65.3	5
79	SNOW	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/SNOW_1Day_1KON_bfee6a45_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/SNOW_1Day_1KON_bfee6a45_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\SNOW_1Day_1KON_de5_q0.948_idbfee6a45.pine.java	10461.56	Blai5 Koncorde v10	1KON	Snowflake	NYSE	1.05	0.034	31.0	67.74	2.793	3152	0.31	337	3.47	5.0	2024-09-27	43	bfee6a45	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/SNOW.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/SNOW_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/U05PVyAtIDFEYXkgLSAxS09OIC0gYmZlZTZhNDU.pine	912.0	60.1	5
93	AAVEUSDT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAVEUSDT_1Day_1ADX_74404a07_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAVEUSDT_1Day_1ADX_74404a07_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AAVE+USDT_1Day_1ADX_de5_q0.995_id74404a07.pine.java	15637.75	ADX and DI (Average Directional Index and Directional Indicators)	1ADX	AAVE / US Dollar	CRYPTO	1.56	0.031	45.0	64.44	1.748	6632	0.66	347	3.47	9.0	2024-10-14	47	74404a07	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAVE+USDT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAVE+USDT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QUFWRVVTRFQgLSAxRGF5IC0gMUFEWCAtIDc0NDA0YTA3.pine	1460.0	65.3	5
93	AAVEUSDT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAVEUSDT_1Day_1ADX_74404a07_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/AAVEUSDT_1Day_1ADX_74404a07_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\AAVE+USDT_1Day_1ADX_de5_q0.995_id74404a07.pine.java	15637.75	ADX and DI (Average Directional Index and Directional Indicators)	1ADX	AAVE / US Dollar	CRYPTO	1.56	0.031	45.0	64.44	1.748	6632	0.66	347	3.47	9.0	2024-10-14	47	74404a07	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAVE+USDT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/AAVE+USDT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/QUFWRVVTRFQgLSAxRGF5IC0gMUFEWCAtIDc0NDA0YTA3.pine	1460.0	65.3	5
79	NVST	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVST_1Day_2MS0_c5422d38_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/NVST_1Day_2MS0_c5422d38_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\NVST_1Day_2MS0_de5_q0.988_idc5422d38.pine.java	16015.86	Money_Flow_Index & Stochastic_RSI Combined	2MS0	Envista Holdings Corporation	NYSE	1.6	0.038	47.0	53.19	3.185	4021	0.4	340	3.46	13.0	2024-09-27	59	c5422d38	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVST.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/NVST_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TlZTVCAtIDFEYXkgLSAyTVMwIC0gYzU0MjJkMzg.pine	1248.0	57.6	5
93	LTCUSDT	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/LTCUSDT_1Day_1CAN_d21464c4_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/LTCUSDT_1Day_1CAN_d21464c4_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\LTC+USDT_1Day_1CAN_de5_q0.539_idd21464c4.pine.java	5515.74	Candlestick Patterns Identified	1CAN	LTC Perpetual Futures Contract	CRYPTO	0.55	0.006	16.0	81.25	4.141	2590	0.26	344	3.45	9.0	2024-10-14	82	d21464c4	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/LTC+USDT.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/LTC+USDT_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/TFRDVVNEVCAtIDFEYXkgLSAxQ0FOIC0gZDIxNDY0YzQ.pine	2498.0	55.3	5
79	FFIV	1Day	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/FFIV_1Day_1WIL_e274b82e_profit.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_img/FFIV_1Day_1WIL_e274b82e_candel.png	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW\FFIV_1Day_1WIL_de5_q0.75_ide274b82e.pine.java	48277.34	CM Williams Vix Fix V3 Ultimate	1WIL	F5	NASDAQ	4.83	0.067	142.0	60.56	2.295	12506	1.24	339	3.44	9.0	2024-09-27	101	e274b82e	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/FFIV.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/icons/FFIV_big.svg	https://raw.githubusercontent.com/Leci37/tuisku_Web_selling/refs/heads/main/d_result/pine_TW_hide/RkZJViAtIDFEYXkgLSAxV0lMIC0gZTI3NGI4MmU.pine	2129.0	59.7	5
